10-digit PSGC,Name,Correspondence Code,Geographic Level,Old names,City Class,"Income
Classification (DOF DO No. 074.2024)","Urban / Rural
(based on 2020 CPH)", 2024 Population ,,Status
603030082,Narat-an,63030082,Bgy,,,,R,749,,
603030083,Narorogan,63030083,Bgy,,,,R,227,,
603030084,Naulid,63030084,Bgy,,,,R,928,,
603030085,Olango,63030085,Bgy,,,,R,266,,
603030086,Ongyod,63030086,Bgy,,,,R,201,,
603030087,Onop,63030087,Bgy,,,,R,271,,
603030088,Oyungan,63030088,Bgy,,,,R,"1,553",,
603030089,Palaca,63030089,Bgy,,,,R,"2,078",,
603030090,Paro-on,63030090,Bgy,,,,R,132,,
603030091,Potrido,63030091,Bgy,,,,R,410,,
603030092,Pudpud,63030092,Bgy,,,,R,533,,
603030093,Pungtod Monteclaro,63030093,Bgy,,,,R,352,,
603030094,Pungtod Naulid,63030094,Bgy,,,,R,148,,
603030095,Sag-on,63030095,Bgy,,,,R,408,,
603030096,San Fernando,63030096,Bgy,,,,R,447,,
603030097,San Jose,63030097,Bgy,,,,R,422,,
603030098,San Rafael,63030098,Bgy,,,,R,"1,260",,
603030099,Sapa,63030099,Bgy,Miagao,,,R,830,,
603030100,Saring,63030100,Bgy,,,,R,408,,
603030101,Sibucao,63030101,Bgy,,,,R,364,,
603030102,Taal,63030102,Bgy,,,,R,193,,
603030103,Tabunacan,63030103,Bgy,,,,R,459,,
603030104,Tacas ,63030104,Bgy,,,,R,712,,Pob.
603030105,Tambong,63030105,Bgy,,,,R,201,,
603030106,Tan-agan,63030106,Bgy,,,,R,516,,
603030107,Tatoy,63030107,Bgy,,,,R,697,,
603030108,Ticdalan,63030108,Bgy,,,,R,284,,
603030109,Tig-amaga,63030109,Bgy,,,,R,241,,
603030110,Tig-Apog-Apog,63030110,Bgy,,,,R,340,,
603030111,Tigbagacay,63030111,Bgy,,,,R,223,,
603030112,Tiglawa,63030112,Bgy,,,,R,131,,
603030113,Tigmalapad,63030113,Bgy,,,,R,452,,
603030114,Tigmarabo,63030114,Bgy,,,,R,475,,
603030115,To-og,63030115,Bgy,,,,R,127,,
603030116,Tugura-ao,63030116,Bgy,,,,R,252,,
603030117,Tumagboc,63030117,Bgy,,,,R,444,,
603030118,Ubos Ilawod ,63030118,Bgy,,,,U,802,,Pob.
603030119,Ubos Ilaya ,63030119,Bgy,,,,R,866,,Pob.
603030120,Valencia,63030120,Bgy,,,,R,432,,
603030121,Wayang,63030121,Bgy,,,,R,238,,
603031000,Mina,63031000,Mun,,,4th,,"24,145",,
603031001,Abat,63031001,Bgy,,,,R,928,,
603031002,Agmanaphao,63031002,Bgy,,,,R,"1,491",,
603031003,Amiroy,63031003,Bgy,,,,R,"1,752",,
603031004,Badiangan,63031004,Bgy,,,,R,"2,132",,
603031005,Bangac,63031005,Bgy,,,,R,"1,686",,
603031006,Cabalabaguan,63031006,Bgy,,,,R,"2,175",,
603031007,Capul-an,63031007,Bgy,,,,R,660,,
603031008,Dala,63031008,Bgy,,,,R,"1,049",,
603031009,Guibuangan,63031009,Bgy,,,,R,358,,
603031010,Janipa-an West,63031010,Bgy,,,,R,889,,
603031011,Janipa-an East,63031011,Bgy,,,,R,"1,228",,
603031012,Mina East ,63031012,Bgy,,,,R,"1,312",,Pob.
603031013,Mina West ,63031013,Bgy,,,,R,"1,227",,Pob.
603031014,Nasirum,63031014,Bgy,,,,R,333,,
603031015,Naumuan,63031015,Bgy,,,,R,488,,
603031016,Singay,63031016,Bgy,,,,R,771,,
603031018,Talibong Grande,63031018,Bgy,,,,R,630,,
603031019,Talibong Pequeño,63031019,Bgy,,,,R,582,,
603031020,Tipolo,63031020,Bgy,,,,R,683,,
603031021,Tolarucan,63031021,Bgy,,,,R,"1,937",,
603031022,Tumay,63031022,Bgy,,,,R,"1,037",,
603031023,Yugot,63031023,Bgy,,,,R,797,,
603032000,New Lucena,63032000,Mun,,,4th,,"24,785",,
603032001,Baclayan,63032001,Bgy,,,,R,"2,187",,
603032002,Badiang,63032002,Bgy,,,,R,"1,497",,
603032003,Balabag,63032003,Bgy,,,,R,830,,
603032004,Bilidan,63032004,Bgy,,,,R,"1,841",,
603032005,Bita-og Gaja,63032005,Bgy,,,,R,980,,
603032007,Bololacao,63032007,Bgy,,,,R,"1,942",,
603032008,Burot,63032008,Bgy,,,,R,464,,
603032009,Cabilauan,63032009,Bgy,,,,R,"2,520",,
603032010,Cabugao,63032010,Bgy,,,,R,626,,
603032012,Cagban,63032012,Bgy,,,,R,355,,
603032013,Calumbuyan,63032013,Bgy,,,,R,373,,
603032014,Damires,63032014,Bgy,,,,R,"1,130",,
603032015,Dawis,63032015,Bgy,,,,R,"1,508",,
603032016,General Delgado,63032016,Bgy,,,,R,235,,
603032017,Guinobatan,63032017,Bgy,,,,R,897,,
603032018,Janipa-an Oeste,63032018,Bgy,,,,R,653,,
603032019,Jelicuon Este,63032019,Bgy,,,,R,508,,
603032020,Jelicuon Oeste,63032020,Bgy,,,,R,656,,
603032021,Pasil,63032021,Bgy,,,,R,"1,341",,
603032022,Poblacion,63032022,Bgy,,,,R,"3,075",,
603032023,Wari-wari,63032023,Bgy,,,,R,"1,167",,
603034000,Oton,63034000,Mun,,,1st,,"99,920",,
603034001,Abilay Norte,63034001,Bgy,,,,U,"8,780",,
603034002,Abilay Sur,63034002,Bgy,,,,R,"1,330",,
603034003,Alegre,63034003,Bgy,,,,R,"2,690",,
603034004,Batuan Ilaud,63034004,Bgy,,,,R,944,,
603034005,Batuan Ilaya,63034005,Bgy,,,,R,"1,262",,
603034006,Bita Norte,63034006,Bgy,,,,R,636,,
603034007,Bita Sur,63034007,Bgy,,,,R,598,,
603034008,Botong,63034008,Bgy,,,,U,"5,391",,
603034009,Buray,63034009,Bgy,,,,U,"6,835",,
603034010,Cabanbanan,63034010,Bgy,,,,R,"2,930",,
603034011,Caboloan Norte,63034011,Bgy,,,,R,"3,678",,
603034012,Caboloan Sur,63034012,Bgy,,,,R,782,,
603034013,Cadinglian,63034013,Bgy,,,,R,"1,771",,
603034014,Cagbang,63034014,Bgy,,,,U,"6,723",,
603034015,Calam-isan,63034015,Bgy,,,,R,"1,314",,
603034016,Galang,63034016,Bgy,,,,R,"1,015",,
603034017,Lambuyao,63034017,Bgy,,,,R,"3,571",,
603034018,Mambog,63034018,Bgy,,,,R,802,,
603034019,Pakiad,63034019,Bgy,,,,R,"4,628",,
603034020,Poblacion East,63034020,Bgy,,,,R,"4,413",,
603034021,Poblacion North,63034021,Bgy,,,,R,"1,023",,
603034022,Poblacion South,63034022,Bgy,,,,U,"5,310",,
603034023,Poblacion West,63034023,Bgy,,,,U,"3,044",,
603034024,Polo Maestra Bita,63034024,Bgy,,,,R,"3,734",,
603034025,Rizal,63034025,Bgy,,,,R,"2,204",,
603034026,Salngan,63034026,Bgy,,,,R,674,,
603034027,Sambaludan,63034027,Bgy,,,,R,"1,016",,
603034028,San Antonio,63034028,Bgy,,,,R,"2,340",,
603034029,San Nicolas,63034029,Bgy,,,,R,"3,174",,
603034030,Santa Clara,63034030,Bgy,,,,R,"1,781",,
603034031,Santa Monica,63034031,Bgy,,,,R,"2,856",,
603034032,Santa Rita,63034032,Bgy,,,,R,"1,950",,
603034035,Tagbac Norte,63034035,Bgy,,,,R,"1,299",,
603034036,Tagbac Sur,63034036,Bgy,,,,R,"1,794",,
603034037,Trapiche,63034037,Bgy,,,,U,"6,259",,
603034038,Tuburan,63034038,Bgy,,,,R,675,,
603034039,Turog-Turog,63034039,Bgy,,,,R,694,,
603035000,City of Passi,63035000,City,,CC,3rd,,"90,313",,
603035001,Agdahon,63035001,Bgy,,,,R,"3,497",,
603035002,Agdayao,63035002,Bgy,,,,R,"1,267",,
603035003,Aglalana,63035003,Bgy,,,,R,"3,718",,
603035004,Agtabo,63035004,Bgy,,,,R,"1,764",,
603035005,Agtambo,63035005,Bgy,,,,R,"1,021",,
603035006,Alimono,63035006,Bgy,,,,R,"3,049",,
603035007,Arac,63035007,Bgy,,,,R,"1,573",,
603035008,Ayuyan,63035008,Bgy,,,,R,"1,298",,
603035009,Bacuranan,63035009,Bgy,,,,R,"1,320",,
603035010,Bagacay,63035010,Bgy,,,,R,842,,
603035011,Batu,63035011,Bgy,,,,R,"1,354",,
603035012,Bayan,63035012,Bgy,,,,R,532,,
603035013,Bitaogan,63035013,Bgy,,,,R,"2,394",,
603035014,Buenavista,63035014,Bgy,,,,R,613,,
603035015,Buyo,63035015,Bgy,,,,R,600,,
603035016,Cabunga,63035016,Bgy,,,,R,"1,277",,
603035017,Cadilang,63035017,Bgy,,,,U,"1,048",,
603035018,Cairohan,63035018,Bgy,,,,R,"1,548",,
603035019,Dalicanan,63035019,Bgy,,,,R,"2,186",,
603035020,Gemat-y,63035020,Bgy,,,,R,"1,311",,
603035021,Gemumua-agahon,63035021,Bgy,,,,R,"3,349",,
603035022,Gegachac,63035022,Bgy,,,,R,593,,
603035023,Gines Viejo,63035023,Bgy,,,,R,"2,329",,
603035024,Imbang Grande,63035024,Bgy,,,,R,"3,018",,
603035025,Jaguimitan,63035025,Bgy,,,,R,"3,580",,
603035026,Libo-o,63035026,Bgy,,,,R,988,,
603035027,Maasin,63035027,Bgy,,,,R,868,,
603035028,Magdungao,63035028,Bgy,,,,R,"2,574",,
603035029,Malag-it Grande,63035029,Bgy,,,,R,748,,
603035030,Malag-it Pequeño,63035030,Bgy,,,,R,187,,
603035031,Mambiranan Grande,63035031,Bgy,,,,R,549,,
603035032,Mambiranan Pequeño,63035032,Bgy,,,,R,606,,
603035033,Man-it,63035033,Bgy,,,,R,"4,497",,
603035034,Mantulang,63035034,Bgy,,,,R,545,,
603035035,Mulapula,63035035,Bgy,,,,R,"1,217",,
603035036,Nueva Union,63035036,Bgy,,,,R,"2,496",,
603035037,Pangi,63035037,Bgy,,,,R,837,,
603035038,Pagaypay,63035038,Bgy,,,,R,621,,
603035039,Poblacion Ilawod,63035039,Bgy,,,,U,"5,117",,
603035040,Poblacion Ilaya,63035040,Bgy,,,,U,"2,170",,
603035041,Punong,63035041,Bgy,,,,R,569,,
603035042,Quinagaringan Grande,63035042,Bgy,,,,R,"1,135",,
603035043,Quinagaringan Pequeño,63035043,Bgy,,,,R,"2,546",,
603035044,Sablogon,63035044,Bgy,,,,R,"2,475",,
603035045,Salngan,63035045,Bgy,,,,R,"2,900",,
603035046,Santo Tomas,63035046,Bgy,,,,R,"2,861",,
603035047,Sarapan,63035047,Bgy,,,,R,"1,093",,
603035049,Tagubong,63035049,Bgy,,,,R,"1,999",,
603035050,Talongonan,63035050,Bgy,,,,R,"3,816",,
603035051,Tubod,63035051,Bgy,,,,R,"1,143",,
603035052,Tuburan,63035052,Bgy,,,,R,675,,
603036000,Pavia,63036000,Mun,,,1st,,"74,594",,
603036001,Aganan,63036001,Bgy,,,,U,"5,174",,
603036002,Amparo,63036002,Bgy,,,,R,"1,889",,
603036003,Anilao,63036003,Bgy,,,,R,"2,010",,
603036004,Balabag,63036004,Bgy,,,,U,"15,189",,
603036005,Purok I ,63036005,Bgy,,,,U,"1,811",,Pob.
603036006,Purok II ,63036006,Bgy,,,,U,"1,368",,Pob.
603036007,Purok III ,63036007,Bgy,,,,R,"1,125",,Pob.
603036008,Purok IV ,63036008,Bgy,,,,U,"2,371",,Pob.
603036009,Cabugao Norte,63036009,Bgy,,,,R,"2,814",,
603036010,Cabugao Sur,63036010,Bgy,,,,U,"3,094",,
603036011,Jibao-an,63036011,Bgy,,,,U,"11,881",,
603036012,Mali-ao,63036012,Bgy,,,,U,"2,455",,
603036013,Pagsanga-an,63036013,Bgy,,,,R,"2,035",,
603036014,Pandac,63036014,Bgy,,,,U,"7,628",,
603036017,Tigum,63036017,Bgy,,,,R,"2,636",,
603036018,Ungka I,63036018,Bgy,,,,U,"2,575",,
603036019,Ungka II,63036019,Bgy,,,,U,"5,641",,
603036020,Pal-agon,63036020,Bgy,,,,R,"2,898",,
603037000,Pototan,63037000,Mun,,,1st,,"78,919",,
603037001,Abangay,63037001,Bgy,,,,R,"1,019",,
603037002,Amamaros,63037002,Bgy,,,,R,"1,866",,
603037003,Bagacay,63037003,Bgy,,,,R,"1,763",,
603037004,Barasan,63037004,Bgy,,,,R,"2,019",,
603037005,Batuan,63037005,Bgy,,,,R,"1,878",,
603037006,Bongco,63037006,Bgy,,,,R,"1,897",,
603037007,Cahaguichican,63037007,Bgy,,,,R,"2,005",,
603037008,Callan,63037008,Bgy,,,,R,542,,
603037009,Cansilayan,63037009,Bgy,,,,R,"1,501",,
603037010,Casalsagan,63037010,Bgy,,,,R,911,,
603037011,Cato-ogan,63037011,Bgy,,,,R,"2,641",,
603037012,Cau-ayan,63037012,Bgy,,,,U,"3,128",,
603037013,Culob,63037013,Bgy,,,,R,520,,
603037014,Danao,63037014,Bgy,,,,R,"1,052",,
603037015,Dapitan,63037015,Bgy,,,,R,"2,106",,
603037016,Dawis,63037016,Bgy,,,,R,961,,
603037019,Dongsol,63037019,Bgy,,,,R,"1,422",,
603037020,Fundacion,63037020,Bgy,,,,R,295,,
603037021,Guinacas,63037021,Bgy,,,,R,"1,779",,
603037022,Guibuangan,63037022,Bgy,,,,R,"1,012",,
603037023,Igang,63037023,Bgy,,,,R,"3,988",,
603037024,Intaluan,63037024,Bgy,,,,R,633,,
603037025,Iwa Ilaud,63037025,Bgy,,,,R,760,,
603037026,Iwa Ilaya,63037026,Bgy,,,,R,"1,172",,
603037027,Jamabalud,63037027,Bgy,,,,R,"3,031",,
603037028,Jebioc,63037028,Bgy,,,,R,626,,
603037030,Lay-Ahan,63037030,Bgy,,,,R,"1,225",,
603037031,Primitivo Ledesma Ward ,63037031,Bgy,,,,R,"2,130",,Pob.
603037032,Lopez Jaena Ward ,63037032,Bgy,,,,R,"1,365",,Pob.
603037033,Lumbo,63037033,Bgy,,,,R,"1,647",,
603037034,Macatol,63037034,Bgy,,,,R,"1,401",,
603037035,Malusgod,63037035,Bgy,,,,R,"2,951",,
603037036,Naslo,63037036,Bgy,,,,R,"1,553",,
603037037,Nabitasan,63037037,Bgy,,,,R,959,,
603037038,Naga,63037038,Bgy,,,,R,"1,719",,
603037039,Nanga,63037039,Bgy,,,,R,"2,723",,
603037040,Pajo,63037040,Bgy,,,,R,611,,
603037041,Palanguia,63037041,Bgy,,,,R,"1,707",,
603037042,Fernando Parcon Ward ,63037042,Bgy,,,,U,"1,253",,Pob.
603037044,Pitogo,63037044,Bgy,,,,R,719,,
603037045,Polot-an,63037045,Bgy,,,,R,"1,867",,
603037046,Purog,63037046,Bgy,,,,R,"1,388",,
603037047,Rumbang,63037047,Bgy,,,,R,"3,015",,
603037048,San Jose Ward ,63037048,Bgy,,,,U,"1,648",,Pob.
603037049,Sinuagan,63037049,Bgy,,,,R,"1,114",,
603037050,Tuburan,63037050,Bgy,,,,R,"1,878",,
603037051,Tumcon Ilaya,63037051,Bgy,,,,R,"1,178",,
603037052,Tumcon Ilaud,63037052,Bgy,,,,R,"2,309",,
603037053,Ubang,63037053,Bgy,,,,R,869,,
603037054,Zarrague,63037054,Bgy,,,,R,"1,163",,
603038000,San Dionisio,63038000,Mun,,,2nd,,"39,423",,
603038001,Agdaliran,63038001,Bgy,,,,R,"1,179",,
603038002,Amayong,63038002,Bgy,,,,R,388,,
603038003,Bagacay,63038003,Bgy,,,,R,"2,512",,
603038004,Batuan,63038004,Bgy,,,,R,462,,
603038005,Bondulan,63038005,Bgy,,,,R,"1,563",,
603038006,Boroñgon,63038006,Bgy,,,,R,994,,
603038007,Canas,63038007,Bgy,,,,R,"1,093",,
603038008,Capinang,63038008,Bgy,,,,R,"1,062",,
603038009,Cubay,63038009,Bgy,,,,R,"1,588",,
603038010,Cudionan,63038010,Bgy,,,,R,"1,756",,
603038011,Dugman,63038011,Bgy,,,,R,"1,261",,
603038012,Hacienda Conchita,63038012,Bgy,,,,R,"1,360",,
603038013,Madanlog,63038013,Bgy,,,,R,"1,144",,
603038014,Mandu-awak,63038014,Bgy,,,,R,"2,225",,
603038015,Moto,63038015,Bgy,,,,R,550,,
603038016,Naborot,63038016,Bgy,,,,R,149,,
603038017,Nipa,63038017,Bgy,,,,R,587,,
603038018,Odiongan,63038018,Bgy,,,,R,"1,351",,
603038019,Pangi,63038019,Bgy,,,,R,"1,868",,
603038020,Pase,63038020,Bgy,,,,R,"1,421",,
603038021,Poblacion,63038021,Bgy,,,,U,"3,001",,
603038022,San Nicolas,63038022,Bgy,,,,R,986,,
603038024,Santol,63038024,Bgy,,,,R,879,,
603038025,Siempreviva,63038025,Bgy,,,,R,"2,369",,
603038026,Sua,63038026,Bgy,,,,R,"1,689",,
603038027,Talo-ato,63038027,Bgy,,,,R,"1,103",,
603038028,Tamangi,63038028,Bgy,,,,R,"1,147",,
603038029,Tiabas,63038029,Bgy,,,,R,"1,967",,
603038030,Tuble,63038030,Bgy,,,,R,"1,769",,
603039000,San Enrique,63039000,Mun,,,2nd,,"37,381",,
603039001,Abaca,63039001,Bgy,,,,R,"2,957",,
603039002,Asisig,63039002,Bgy,,,,R,888,,
603039003,Bantayan,63039003,Bgy,,,,R,"1,113",,
603039004,Braulan,63039004,Bgy,,,,R,"1,458",,
603039005,Cabugao Nuevo,63039005,Bgy,,,,R,243,,
603039006,Cabugao Viejo,63039006,Bgy,,,,R,"1,570",,
603039007,Camiri,63039007,Bgy,,,,R,"1,868",,
603039008,Compo,63039008,Bgy,,,,R,"1,356",,
603039009,Catan-Agan,63039009,Bgy,,,,R,"1,689",,
603039010,Cubay,63039010,Bgy,,,,R,"2,004",,
603039011,Dacal,63039011,Bgy,,,,R,"1,182",,
603039012,Dumiles,63039012,Bgy,,,,R,"1,577",,
603039013,Garita,63039013,Bgy,,,,R,"2,081",,
603039014,Gines Nuevo,63039014,Bgy,,,,R,"1,049",,
603039015,Imbang Pequeño,63039015,Bgy,,,,U,"1,939",,
603039016,Imbesad-an,63039016,Bgy,,,,R,509,,
603039017,Iprog,63039017,Bgy,,,,R,"1,050",,
603039018,Lip-ac,63039018,Bgy,,,,R,865,,
603039019,Madarag,63039019,Bgy,,,,R,"1,683",,
603039020,Mapili,63039020,Bgy,,,,R,"2,171",,
603039021,Paga,63039021,Bgy,,,,R,"1,465",,
603039022,Palje,63039022,Bgy,,,,R,409,,
603039023,Poblacion Ilawod,63039023,Bgy,,,,R,"1,612",,
603039024,Poblacion Ilaya,63039024,Bgy,,,,R,"1,115",,
603039025,Quinolpan,63039025,Bgy,,,,R,977,,
603039026,Rumagayray,63039026,Bgy,,,,R,"1,241",,
603039027,San Antonio,63039027,Bgy,,,,R,575,,
603039028,Tambunac,63039028,Bgy,,,,R,735,,
603040000,San Joaquin,63040000,Mun,,,1st,,"52,773",,
603040001,Amboyu-an,63040001,Bgy,,,,R,"1,278",,
603040002,Andres Bonifacio,63040002,Bgy,,,,R,435,,
603040003,Antalon,63040003,Bgy,,,,R,529,,
603040004,Bad-as,63040004,Bgy,,,,R,273,,
603040005,Bagumbayan,63040005,Bgy,,,,R,731,,
603040006,Balabago,63040006,Bgy,,,,R,"1,270",,
603040007,Baybay,63040007,Bgy,,,,R,"1,003",,
603040008,Bayunan,63040008,Bgy,Panday Oro,,,R,651,,
603040010,Bolbogan,63040010,Bgy,,,,R,448,,
603040011,Bulho,63040011,Bgy,,,,R,516,,
603040012,Bucaya,63040012,Bgy,,,,R,"1,732",,
603040013,Cadluman,63040013,Bgy,,,,R,207,,
603040014,Cadoldolan,63040014,Bgy,,,,R,491,,
603040015,Camia,63040015,Bgy,,,,R,392,,
603040016,Camaba-an,63040016,Bgy,,,,R,251,,
603040017,Cata-an,63040017,Bgy,,,,R,"1,276",,
603040018,Crossing Dapuyan,63040018,Bgy,,,,R,939,,
603040019,Cubay,63040019,Bgy,,,,R,385,,
603040020,Cumarascas,63040020,Bgy,,,,R,257,,
603040021,Dacdacanan,63040021,Bgy,,,,R,420,,
603040022,Danawan,63040022,Bgy,,,,R,302,,
603040024,Doldol,63040024,Bgy,,,,R,454,,
603040025,Dongoc,63040025,Bgy,,,,R,936,,
603040026,Escalantera,63040026,Bgy,,,,R,892,,
603040027,Ginot-an,63040027,Bgy,,,,R,794,,
603040029,Huna,63040029,Bgy,,,,R,281,,
603040030,Igbaje,63040030,Bgy,,,,R,262,,
603040031,Igbangcal,63040031,Bgy,,,,R,332,,
603040032,Igbinangon,63040032,Bgy,,,,R,286,,
603040033,Igburi,63040033,Bgy,,,,R,529,,
603040034,Igcabutong,63040034,Bgy,,,,R,184,,
603040035,Igcadlum,63040035,Bgy,,,,R,554,,
603040036,Igcaphang,63040036,Bgy,,,,R,159,,
603040037,Igcaratong,63040037,Bgy,,,,R,574,,
603040038,Igcondao,63040038,Bgy,,,,R,366,,
603040039,Igcores,63040039,Bgy,,,,R,558,,
603040040,Igdagmay,63040040,Bgy,,,,R,196,,
603040041,Igdomingding,63040041,Bgy,,,,R,199,,
603040042,Iglilico,63040042,Bgy,,,,R,256,,
603040043,Igpayong,63040043,Bgy,,,,R,144,,
603040044,Jawod,63040044,Bgy,,,,R,591,,
603040045,Langca,63040045,Bgy,,,,R,388,,
603040046,Languanan,63040046,Bgy,,,,R,283,,
603040047,Lawigan,63040047,Bgy,,,,R,"2,780",,
603040048,Lomboy,63040048,Bgy,,,,R,349,,
603040049,Lopez Vito,63040049,Bgy,,,,R,396,,
603040050,Mabini Norte,63040050,Bgy,,,,R,275,,
603040051,Mabini Sur,63040051,Bgy,,,,R,393,,
603040053,Manhara,63040053,Bgy,,,,R,305,,
603040054,Maninila,63040054,Bgy,,,,R,176,,
603040055,Masagud,63040055,Bgy,,,,R,630,,
603040056,Matambog,63040056,Bgy,,,,R,664,,
603040057,Mayunoc,63040057,Bgy,,,,R,295,,
603040058,Montinola,63040058,Bgy,,,,R,401,,
603040059,Nagquirisan,63040059,Bgy,,,,R,177,,
603040060,Nadsadan,63040060,Bgy,,,,R,354,,
603040061,Nagsipit,63040061,Bgy,,,,R,581,,
603040062,New Gumawan,63040062,Bgy,,,,R,319,,
603040063,Panatan,63040063,Bgy,,,,R,144,,
603040064,Pitogo,63040064,Bgy,,,,R,"1,753",,
603040065,Purok 1 ,63040065,Bgy,,,,R,"1,455",,Pob.
603040066,Purok 2 ,63040066,Bgy,,,,R,812,,Pob.
603040067,Purok 3 ,63040067,Bgy,,,,R,335,,Pob.
603040068,Purok 4 ,63040068,Bgy,,,,R,717,,Pob.
603040069,Purok 5 ,63040069,Bgy,,,,R,"1,651",,Pob.
603040070,Qui-anan,63040070,Bgy,,,,R,737,,
603040071,Roma,63040071,Bgy,,,,R,501,,
603040072,San Luis,63040072,Bgy,,,,R,609,,
603040073,San Mateo Norte,63040073,Bgy,,,,R,182,,
603040074,San Mateo Sur,63040074,Bgy,,,,R,134,,
603040075,Santiago,63040075,Bgy,,,,R,129,,
603040076,Sinogbuhan,63040076,Bgy,,,,R,"1,772",,
603040077,Siwaragan,63040077,Bgy,,,,R,"1,814",,
603040078,Lomboyan,63040078,Bgy,Santa Ana,,,R,525,,
603040079,Santa Rita,63040079,Bgy,,,,R,"1,898",,
603040080,Talagutac,63040080,Bgy,,,,R,320,,
603040081,Tapikan,63040081,Bgy,,,,R,451,,
603040082,Taslan,63040082,Bgy,,,,R,664,,
603040083,Tiglawa,63040083,Bgy,,,,R,596,,
603040084,Tiolas,63040084,Bgy,,,,R,"1,910",,
603040085,To-og,63040085,Bgy,,,,R,723,,
603040086,Torocadan,63040086,Bgy,,,,R,209,,
603040087,Ulay,63040087,Bgy,,,,R,412,,
603040088,Bonga,63040088,Bgy,,,,R,501,,
603040089,Guibongan Bayunan,63040089,Bgy,,,,R,720,,
603041000,San Miguel,63041000,Mun,,,3rd,,"31,093",,
603041001,Bgy. 1 Pob.,63041001,Bgy,Roxas St.,,,R,"1,341",,
603041002,Bgy. 10,63041002,Bgy,Pob. R.V.Sanchez St. South,,,R,797,,
603041003,Bgy. 11 Pob.,63041003,Bgy,R.V.Sanchez St. North,,,R,420,,
603041004,Bgy. 12 Pob.,63041004,Bgy,Sales Malaga Saliedo,,,R,249,,
603041005,Bgy. 13 Pob.,63041005,Bgy,Sta.Rita-Saclauso St.,,,R,628,,
603041006,Bgy. 14 Pob.,63041006,Bgy,San Miguel North,,,R,660,,
603041007,Bgy. 15 Pob.,63041007,Bgy,San Miguel South,,,R,"1,001",,
603041008,Bgy. 16 Pob.,63041008,Bgy,San Agustin St.,,,R,520,,
603041009,Bgy. 2 Pob.,63041009,Bgy,Savilla Sto. Rosario,,,R,564,,
603041010,Bgy. 3 Pob.,63041010,Bgy,A.S.Suarez St. Zone 1,,,R,236,,
603041011,Bgy. 4 Pob.,63041011,Bgy,A.S.Suarez East,,,R,"1,415",,
603041012,Bgy. 5 Pob.,63041012,Bgy,Santiago St.North,,,R,852,,
603041013,Bgy. 6 Pob.,63041013,Bgy,Santiago St.South,,,R,321,,
603041014,Bgy. 7 Pob.,63041014,Bgy,San Roque St.South,,,R,357,,
603041015,Bgy. 8 Pob.,63041015,Bgy,Montano - San Roque,,,R,"1,402",,
603041016,Bgy. 9 Pob.,63041016,Bgy,Salazar San Jose,,,R,416,,
603041017,Consolacion,63041017,Bgy,,,,R,"2,453",,
603041018,Igtambo,63041018,Bgy,,,,R,"2,005",,
603041019,San Antonio,63041019,Bgy,,,,R,"1,675",,
603041020,San Jose,63041020,Bgy,,,,U,"6,309",,
603041021,Santa Cruz,63041021,Bgy,,,,R,"2,372",,
603041022,Santa Teresa,63041022,Bgy,,,,R,"1,277",,
603041023,Santo Angel,63041023,Bgy,,,,R,"1,015",,
603041024,Santo Niño,63041024,Bgy,,,,R,"2,808",,
603042000,San Rafael,63042000,Mun,,,4th,,"18,293",,
603042001,Aripdip,63042001,Bgy,,,,R,"1,100",,
603042002,Bagacay,63042002,Bgy,,,,R,"1,308",,
603042003,Calaigang,63042003,Bgy,,,,R,"1,510",,
603042004,Ilongbukid,63042004,Bgy,,,,R,"1,983",,
603042005,Poscolon,63042005,Bgy,,,,R,"1,601",,
603042007,San Andres,63042007,Bgy,,,,U,"2,741",,
603042008,San Dionisio,63042008,Bgy,,,,R,"1,413",,
603042009,San Florentino,63042009,Bgy,,,,R,"2,134",,
603042010,Poblacion,63042010,Bgy,,,,R,"4,503",,
603043000,Santa Barbara,63043000,Mun,,,1st,,"68,467",,
603043001,Agusipan,63043001,Bgy,,,,R,575,,
603043002,Agutayan,63043002,Bgy,,,,R,952,,
603043003,Bagumbayan,63043003,Bgy,,,,R,749,,
603043004,Balabag,63043004,Bgy,,,,R,"5,104",,
603043005,Balibagan Este,63043005,Bgy,,,,R,"1,904",,
603043006,Balibagan Oeste,63043006,Bgy,,,,R,982,,
603043007,Ban-ag,63043007,Bgy,,,,R,318,,
603043008,Bantay,63043008,Bgy,,,,R,414,,
603043009,Barangay Zone I ,63043009,Bgy,,,,U,801,,Pob.
603043010,Barangay Zone II ,63043010,Bgy,,,,U,"1,271",,Pob.
603043011,Barangay Zone III ,63043011,Bgy,,,,U,566,,Pob.
603043012,Barangay Zone IV ,63043012,Bgy,,,,R,"2,040",,Pob.
603043013,Barangay Zone V ,63043013,Bgy,,,,U,962,,Pob.
603043014,Barasan Este,63043014,Bgy,,,,R,893,,
603043015,Barasan Oeste,63043015,Bgy,,,,R,554,,
603043016,Binangkilan,63043016,Bgy,,,,R,999,,
603043017,Bitaog-Taytay,63043017,Bgy,,,,R,355,,
603043018,Bolong Este,63043018,Bgy,,,,R,"1,903",,
603043019,Bolong Oeste,63043019,Bgy,,,,R,"3,535",,
603043020,Buayahon,63043020,Bgy,,,,R,660,,
603043021,Buyo,63043021,Bgy,,,,R,"1,381",,
603043022,Cabugao Norte,63043022,Bgy,,,,R,"2,137",,
